2018-03-23 15:04:17.795885	data	scale0	353.2 g	8388608
2018-03-23 15:04:17.804141	data	scale0	165.6 g	8388608
2018-03-23 15:04:21.460398	data	scale0	-0.7 g	8362393
2018-03-23 15:04:25.520748	data	scale0	-0.0 g	8336179
2018-03-23 15:04:29.582227	data	scale0	0.3 g	8388608
2018-03-23 15:04:33.643141	data	scale0	5.5 g	8178892
2018-03-23 15:04:37.704265	data	scale0	5.5 g	8388608
2018-03-23 15:04:41.766397	data	scale0	0.3 g	8388608
2018-03-23 15:04:45.827442	data	scale0	2.8 g	8388608
2018-03-23 15:04:49.888660	data	scale0	0.2 g	8388608
2018-03-23 15:04:53.951889	data	scale0	353.3 g	8388608
2018-03-23 15:04:58.012707	data	scale0	-0.0 g	8388608
2018-03-23 15:05:02.075523	data	scale0	22.1 g	8388608
2018-03-23 15:05:06.137671	data	scale0	-0.0 g	8388608
2018-03-23 15:05:10.198427	data	scale0	176.6 g	8388608
2018-03-23 15:05:14.260622	data	scale0	353.3 g	8388608
2018-03-23 15:05:18.320769	data	scale0	0.7 g	7969177
2018-03-23 15:05:22.383506	data	scale0	353.3 g	8388608
2018-03-23 15:05:26.443306	data	scale0	0.0 g	8283750
2018-03-23 15:05:30.503962	data	scale0	0.3 g	8388608
2018-03-23 15:05:34.565218	data	scale0	0.0 g	8283750
2018-03-23 15:05:38.624883	data	scale0	0.0 g	8382054
2018-03-23 15:05:42.684694	data	scale0	2.8 g	8336179
2018-03-23 15:05:46.744337	data	scale0	44.2 g	8388608
2018-03-23 15:05:50.803857	data	scale0	-22.1 g	8388608
2018-03-23 15:05:54.869693	data	scale0	-0.2 g	8388608
2018-03-23 15:05:58.924286	data	scale0	176.0 g	8388608
2018-03-23 15:06:02.983956	data	scale0	353.1 g	8388608
2018-03-23 15:06:07.043953	data	scale0	165.6 g	8388608
2018-03-23 15:06:11.104240	data	scale0	-44.2 g	8388608
2018-03-23 15:06:15.165277	data	scale0	-353.1 g	8388608
2018-03-23 15:06:19.224774	data	scale0	176.6 g	8388608
2018-03-23 15:06:23.283813	data	scale0	-0.6 g	7969177
2018-03-23 15:06:27.344000	data	scale0	-88.3 g	8388608
2018-03-23 15:06:31.404012	data	scale0	265.0 g	8388608
2018-03-23 15:06:35.463509	data	scale0	309.1 g	8388608
2018-03-23 15:06:39.523676	data	scale0	-1.4 g	8388608
2018-03-23 15:06:43.583316	data	scale0	-2.8 g	8388608
2018-03-23 15:06:47.643075	data	scale0	-0.7 g	8388608
2018-03-23 15:06:51.703814	data	scale0	-0.1 g	8598323
2018-03-23 15:06:55.763475	data	scale0	-0.7 g	8414822
2018-03-23 15:06:59.823747	data	scale0	0.0 g	8391884
2018-03-23 15:07:03.883239	data	scale0	-0.0 g	8598323
2018-03-23 15:07:07.944208	data	scale0	353.3 g	8388614
2018-03-23 15:07:12.004359	data	scale0	0.0 g	8493465
2018-03-23 15:07:16.069147	data	scale0	0.0 g	8493465
2018-03-23 15:07:20.129320	data	scale0	22.1 g	8388607
2018-03-23 15:07:24.189267	data	scale0	0.2 g	8390246
2018-03-23 15:07:28.249153	data	scale0	0.3 g	8389017
2018-03-23 15:07:32.309053	data	scale0	22.1 g	8389426
2018-03-23 15:07:36.368223	data	scale0	353.3 g	8441036
