2018-03-23 15:04:17.792390	data	scale1	-1.4 g	8545894
2018-03-23 15:04:17.800016	data	scale1	-11.0 g	8441036
2018-03-23 15:04:19.432828	data	scale1	351.9 g	8336179
2018-03-23 15:04:23.492737	data	scale1	-2.8 g	8283762
2018-03-23 15:04:27.562394	data	scale1	171.1 g	8368946
2018-03-23 15:04:31.613833	data	scale1	-0.6 g	8290303
2018-03-23 15:04:35.674751	data	scale1	-0.3 g	8441036
2018-03-23 15:04:39.737265	data	scale1	-2.8 g	8362444
2018-03-23 15:04:43.798461	data	scale1	-5.5 g	8362406
2018-03-23 15:04:47.860637	data	scale1	-11.0 g	8296857
2018-03-23 15:04:51.922170	data	scale1	176.0 g	8362396
2018-03-23 15:04:55.982703	data	scale1	1.3 g	8375501
2018-03-23 15:05:00.046230	data	scale1	-2.8 g	8781823
2018-03-23 15:05:04.106886	data	scale1	-0.2 g	8363212
2018-03-23 15:05:08.169572	data	scale1	0.1 g	8375503
2018-03-23 15:05:12.230376	data	scale1	0.6 g	8375500
2018-03-23 15:05:16.292630	data	scale1	22.0 g	8382054
2018-03-23 15:05:20.353740	data	scale1	-0.3 g	8467250
2018-03-23 15:05:24.422816	data	scale1	-0.0 g	8375502
2018-03-23 15:05:28.474980	data	scale1	-0.3 g	8376319
2018-03-23 15:05:32.535741	data	scale1	22.0 g	8375602
2018-03-23 15:05:36.597028	data	scale1	0.2 g	8362598
2018-03-23 15:05:40.657739	data	scale1	-0.3 g	8363212
2018-03-23 15:05:44.716514	data	scale1	176.0 g	8362393
2018-03-23 15:05:48.777180	data	scale1	-1.4 g	8386970
2018-03-23 15:05:52.837200	data	scale1	-11.0 g	8375501
2018-03-23 15:05:56.896900	data	scale1	-10.4 g	8375513
2018-03-23 15:06:00.956383	data	scale1	-5.5 g	8362394
2018-03-23 15:06:05.016192	data	scale1	-10.7 g	8382054
2018-03-23 15:06:09.075305	data	scale1	-5.5 g	8375910
2018-03-23 15:06:13.136747	data	scale1	-11.0 g	8336230
2018-03-23 15:06:17.194993	data	scale1	-0.5 g	8585215
2018-03-23 15:06:21.255252	data	scale1	353.1 g	8365670
2018-03-23 15:06:25.316845	data	scale1	10.3 g	8283756
2018-03-23 15:06:29.376389	data	scale1	-5.5 g	8362393
2018-03-23 15:06:33.436273	data	scale1	33.1 g	8363212
2018-03-23 15:06:37.496987	data	scale1	-22.1 g	8362396
2018-03-23 15:06:41.556595	data	scale1	-44.2 g	8388607
2018-03-23 15:06:45.616346	data	scale1	-88.2 g	8283751
2018-03-23 15:06:49.677571	data	scale1	-173.9 g	8205106
2018-03-23 15:06:53.738564	data	scale1	-86.9 g	8178892
2018-03-23 15:06:57.800732	data	scale1	22.1 g	8388608
2018-03-23 15:07:01.859372	data	scale1	5.5 g	8336179
2018-03-23 15:07:05.919493	data	scale1	0.0 g	8375500
2018-03-23 15:07:09.979524	data	scale1	1.4 g	8336179
2018-03-23 15:07:14.040780	data	scale1	176.6 g	8388608
2018-03-23 15:07:18.100362	data	scale1	-0.0 g	8388608
2018-03-23 15:07:22.159770	data	scale1	0.0 g	8388608
2018-03-23 15:07:26.219676	data	scale1	0.0 g	8388608
2018-03-23 15:07:30.282548	data	scale1	0.2 g	8388608
2018-03-23 15:07:34.339014	data	scale1	0.0 g	8388608
2018-03-23 15:07:38.399449	data	scale1	0.0 g	8388608
