2018-03-23 15:13:09.592978	data	scale0	-11.0 g	8283756
2018-03-23 15:13:09.599450	data	scale0	-143.5 g	8283753
2018-03-23 15:13:13.304308	data	scale0	33.1 g	8388608
2018-03-23 15:13:17.362704	data	scale0	30.4 g	8388608
2018-03-23 15:13:21.422743	data	scale0	33.1 g	8388608
2018-03-23 15:13:25.483306	data	scale0	342.3 g	8388608
2018-03-23 15:13:29.543226	data	scale0	385.0 g	8388608
2018-03-23 15:13:33.609474	data	scale0	33.1 g	8388610
2018-03-23 15:13:37.668096	data	scale0	33.2 g	8388556
2018-03-23 15:13:41.726463	data	scale0	33.1 g	8388601
2018-03-23 15:13:45.784840	data	scale0	44.1 g	8388582
2018-03-23 15:13:49.843202	data	scale0	33.0 g	8388556
2018-03-23 15:13:53.902260	data	scale0	121.4 g	8807935
2018-03-23 15:13:57.961070	data	scale0	33.2 g	8414822
2018-03-23 15:14:02.019587	data	scale0	33.1 g	8388607
2018-03-23 15:14:06.079511	data	scale0	121.4 g	8388608
2018-03-23 15:14:10.139354	data	scale0	77.3 g	8388609
2018-03-23 15:14:14.200243	data	scale0	77.3 g	8388609
2018-03-23 15:14:18.261014	data	scale0	27.6 g	8806399
2018-03-23 15:14:22.319439	data	scale0	38.6 g	8388556
2018-03-23 15:14:26.376510	data	scale0	33.0 g	8398438
2018-03-23 15:14:30.435490	data	scale0	33.8 g	8388658
2018-03-23 15:14:34.495258	data	scale0	33.1 g	8401689
2018-03-23 15:14:38.555317	data	scale0	28.3 g	8382054
2018-03-23 15:14:42.614486	data	scale0	-11.0 g	8283756
2018-03-23 15:14:46.677455	data	scale0	33.2 g	8388608
2018-03-23 15:14:50.736369	data	scale0	27.8 g	8388608
2018-03-23 15:14:54.796288	data	scale0	46.9 g	8388608
2018-03-23 15:14:58.855496	data	scale0	30.4 g	8388608
2018-03-23 15:15:02.914711	data	scale0	31.7 g	8388608
2018-03-23 15:15:06.975736	data	scale0	66.2 g	8388608
2018-03-23 15:15:11.035814	data	scale0	121.1 g	8388608
2018-03-23 15:15:15.096062	data	scale0	207.0 g	8388608
2018-03-23 15:15:19.155093	data	scale0	30.4 g	8388608
2018-03-23 15:15:23.214858	data	scale0	66.2 g	8388608
2018-03-23 15:15:27.276071	data	scale0	33.1 g	8388608
2018-03-23 15:15:31.335705	data	scale0	11.0 g	8388608
2018-03-23 15:15:35.395473	data	scale0	11.1 g	8388608
2018-03-23 15:15:39.456004	data	scale0	-11.0 g	8388608
2018-03-23 15:15:43.516442	data	scale0	33.2 g	8441036
2018-03-23 15:15:47.582465	data	scale0	31.9 g	8401714
2018-03-23 15:15:51.642548	data	scale0	27.8 g	8362393
2018-03-23 15:15:55.703147	data	scale0	-132.5 g	8703180
2018-03-23 15:15:59.763437	data	scale0	386.4 g	8388633
2018-03-23 15:16:03.825683	data	scale0	33.2 g	8388607
2018-03-23 15:16:07.886859	data	scale0	55.1 g	8388608
2018-03-23 15:16:11.948514	data	scale0	-138.0 g	8388608
2018-03-23 15:16:16.007666	data	scale0	33.1 g	8388608
2018-03-23 15:16:20.068980	data	scale0	33.1 g	8401715
2018-03-23 15:16:24.137835	data	scale0	386.4 g	8808038
2018-03-23 15:16:28.197681	data	scale0	-143.5 g	8283750
2018-03-23 15:16:32.259089	data	scale0	209.8 g	8389017
2018-03-23 15:16:36.320494	data	scale0	33.1 g	8493465
2018-03-23 15:16:40.383049	data	scale0	33.1 g	8388608
2018-03-23 15:16:44.443893	data	scale0	121.4 g	8388608
2018-03-23 15:16:48.512225	data	scale0	386.4 g	8441036
2018-03-23 15:16:52.572053	data	scale0	33.1 g	8178894
2018-03-23 15:16:56.631767	data	scale0	-143.4 g	8389426
2018-03-23 15:17:00.692444	data	scale0	298.1 g	8179097
2018-03-23 15:17:04.752006	data	scale0	33.1 g	8388658
2018-03-23 15:17:08.813003	data	scale0	-143.5 g	7970815
