2018-03-23 16:43:28.853908	data	scale0	-88.3 g	8336588
2018-03-23 16:44:08.888901	data	scale0	22.1 g	8388609
2018-03-23 16:44:48.926603	data	scale0	0.2 g	8493465
2018-03-23 16:45:28.957375	data	scale0	22.1 g	8388610
2018-03-23 16:46:08.985096	data	scale0	-0.0 g	7969177
2018-03-23 16:46:49.019619	data	scale0	11.0 g	8388608
2018-03-23 16:47:29.056380	data	scale0	-0.0 g	8388608
2018-03-23 16:48:09.090971	data	scale0	-0.0 g	8179302
2018-03-23 16:48:49.130056	data	scale0	0.0 g	8395161
2018-03-23 16:49:29.153370	data	scale0	0.0 g	8388633
2018-03-23 16:50:09.190914	data	scale0	22.1 g	8388632
2018-03-23 16:50:49.231677	data	scale0	-0.0 g	8388604
2018-03-23 16:51:29.273040	data	scale0	2.8 g	8388608
2018-03-23 16:52:09.307676	data	scale0	-0.0 g	8388608
2018-03-23 16:52:49.352508	data	scale0	0.3 g	8388608
2018-03-23 16:53:29.389972	data	scale0	0.3 g	8389017
2018-03-23 16:54:09.435900	data	scale0	-0.0 g	8388607
2018-03-23 16:54:49.465231	data	scale0	-0.0 g	8388709
2018-03-23 16:55:29.503321	data	scale0	176.6 g	8388608
2018-03-23 16:56:09.526572	data	scale0	5.4 g	8388505
2018-03-23 16:56:49.556652	data	scale0	0.0 g	8283750
2018-03-23 16:57:29.590624	data	scale0	0.7 g	8375500
2018-03-23 16:58:09.617449	data	scale0	0.0 g	8388633
2018-03-23 16:58:49.646993	data	scale0	-11.0 g	8388608
2018-03-23 16:59:29.683181	data	scale0	0.0 g	8336179
2018-03-23 17:00:09.712091	data	scale0	5.5 g	8362393
2018-03-23 17:00:49.737686	data	scale0	-347.8 g	8388608
2018-03-23 17:01:29.774745	data	scale0	-0.0 g	8388608
2018-03-23 17:02:09.797843	data	scale0	-353.3 g	8388608
2018-03-23 17:02:49.817721	data	scale0	77.3 g	8388608
2018-03-23 17:03:29.845375	data	scale0	88.3 g	8375500
2018-03-23 17:04:09.874089	data	scale0	-0.0 g	8388608
