2018-03-23 16:43:08.837060	data	scale1	11.0 g	8388608
2018-03-23 16:43:48.871959	data	scale1	11.0 g	8414815
2018-03-23 16:44:28.908369	data	scale1	-0.0 g	8388607
2018-03-23 16:45:08.938347	data	scale1	0.7 g	8388608
2018-03-23 16:45:48.968228	data	scale1	0.0 g	8388608
2018-03-23 16:46:29.003979	data	scale1	0.7 g	8388607
2018-03-23 16:47:09.041340	data	scale1	-0.0 g	8388617
2018-03-23 16:47:49.075609	data	scale1	0.0 g	8441035
2018-03-23 16:48:29.112005	data	scale1	0.0 g	8808035
2018-03-23 16:49:09.142442	data	scale1	5.5 g	8388608
2018-03-23 16:49:49.173284	data	scale1	353.3 g	8388787
2018-03-23 16:50:29.212594	data	scale1	-0.2 g	8598220
2018-03-23 16:51:09.253917	data	scale1	-0.2 g	8388403
2018-03-23 16:51:49.294742	data	scale1	10.9 g	8388633
2018-03-23 16:52:29.338281	data	scale1	21.7 g	8388300
2018-03-23 16:53:09.373943	data	scale1	0.5 g	8388403
2018-03-23 16:53:49.410752	data	scale1	11.0 g	8441030
2018-03-23 16:54:29.453119	data	scale1	88.3 g	8390243
2018-03-23 16:55:09.477931	data	scale1	-0.0 g	8388611
2018-03-23 16:55:49.512449	data	scale1	2.8 g	8388608
2018-03-23 16:56:29.538504	data	scale1	88.3 g	8388608
2018-03-23 16:57:09.581926	data	scale1	1.4 g	8178892
2018-03-23 16:57:49.608007	data	scale1	0.0 g	8388710
2018-03-23 16:58:29.636109	data	scale1	0.0 g	8388604
2018-03-23 16:59:09.672505	data	scale1	22.1 g	8441023
2018-03-23 16:59:49.697775	data	scale1	0.0 g	8388608
2018-03-23 17:00:29.727465	data	scale1	2.8 g	8388608
2018-03-23 17:01:09.757308	data	scale1	353.3 g	8388610
2018-03-23 17:01:49.786491	data	scale1	0.0 g	8388608
2018-03-23 17:02:29.808669	data	scale1	2.8 g	8388608
2018-03-23 17:03:09.842671	data	scale1	0.2 g	8808038
2018-03-23 17:03:49.859863	data	scale1	0.1 g	8388608
2018-03-23 17:04:29.885862	data	scale1	-0.0 g	8388608
