2018-03-23 14:56:23.081551	data	scale1	-1.4 g	8389017
2018-03-23 14:56:23.088491	data	scale1	-0.0 g	8386150
2018-03-23 14:56:24.736352	data	scale1	-66.2 g	8755609
2018-03-23 14:56:28.801767	data	scale1	0.1 g	7969177
2018-03-23 14:56:32.857200	data	scale1	176.6 g	8388608
2018-03-23 14:56:36.913575	data	scale1	11.0 g	8178892
2018-03-23 14:56:40.971582	data	scale1	-88.3 g	8388608
2018-03-23 14:56:45.030178	data	scale1	-44.2 g	8388608
2018-03-23 14:56:49.098017	data	scale1	-0.1 g	8386150
2018-03-23 14:56:53.159243	data	scale1	353.3 g	8388609
2018-03-23 14:56:57.218310	data	scale1	0.0 g	8388608
2018-03-23 14:57:01.276883	data	scale1	-10.9 g	8388608
2018-03-23 14:57:05.336026	data	scale1	-9.7 g	8388608
2018-03-23 14:57:09.404488	data	scale1	-0.1 g	8377138
2018-03-23 14:57:13.464103	data	scale1	-82.8 g	8336179
2018-03-23 14:57:17.523705	data	scale1	11.0 g	8388607
2018-03-23 14:57:21.585271	data	scale1	-0.0 g	8388608
2018-03-23 14:57:25.643620	data	scale1	11.0 g	8388608
2018-03-23 14:57:29.703069	data	scale1	176.6 g	8388608
2018-03-23 14:57:33.764909	data	scale1	88.3 g	8388608
2018-03-23 14:57:37.821806	data	scale1	-353.2 g	8388608
2018-03-23 14:57:41.879502	data	scale1	-0.0 g	8388608
2018-03-23 14:57:45.937905	data	scale1	0.1 g	8388608
2018-03-23 14:57:49.995367	data	scale1	44.2 g	8388608
2018-03-23 14:57:54.054371	data	scale1	44.2 g	8388608
2018-03-23 14:57:58.111836	data	scale1	2.7 g	8283750
2018-03-23 14:58:02.170450	data	scale1	1.4 g	8388608
2018-03-23 14:58:06.228298	data	scale1	176.6 g	8388608
2018-03-23 14:58:10.285935	data	scale1	-5.5 g	8388608
2018-03-23 14:58:14.343208	data	scale1	11.0 g	8388608
