2018-03-23 13:12:07.501887	data	scale0	-88.4 g	8388812
2018-03-23 13:12:07.505382	data	scale0	-88.1 g	8388607
2018-03-23 13:12:11.263371	data	scale0	-0.3 g	8389017
2018-03-23 13:12:15.339944	data	scale0	-88.7 g	8807833
2018-03-23 13:12:19.421655	data	scale0	-85.7 g	8388558
2018-03-23 13:12:23.478880	data	scale0	-85.6 g	8388610
2018-03-23 13:12:27.538651	data	scale0	-88.5 g	8493465
2018-03-23 13:12:31.605096	data	scale0	-89.0 g	8385331
2018-03-23 13:12:35.661004	data	scale0	-132.3 g	8801484
2018-03-23 13:12:39.714702	data	scale0	-88.3 g	8388614
2018-03-23 13:12:43.825634	data	scale0	-66.6 g	8414617
2018-03-23 13:12:47.903337	data	scale0	-82.8 g	8414821
2018-03-23 13:12:51.970059	data	scale0	-66.4 g	8388608
2018-03-23 13:12:56.031237	data	scale0	88.3 g	8388608
2018-03-23 13:13:00.104648	data	scale0	-88.5 g	8388518
2018-03-23 13:13:04.170039	data	scale0	-88.4 g	8388608
2018-03-23 13:13:08.242878	data	scale0	-88.4 g	8440831
2018-03-23 13:13:12.306587	data	scale0	-88.5 g	8388505
2018-03-23 13:13:16.380379	data	scale0	-87.1 g	8388607
2018-03-23 13:13:20.445331	data	scale0	-87.0 g	8414809
2018-03-23 13:13:24.509273	data	scale0	-87.7 g	8388633
2018-03-23 13:13:28.588069	data	scale0	-44.2 g	8388608
2018-03-23 13:13:32.658375	data	scale0	-88.0 g	8388582
2018-03-23 13:13:36.720450	data	scale0	-88.3 g	8414821
2018-03-23 13:13:40.780223	data	scale0	-85.6 g	8391884
2018-03-23 13:13:44.840867	data	scale0	-88.3 g	8401714
2018-03-23 13:13:48.906583	data	scale0	-44.2 g	8388608
2018-03-23 13:13:52.967141	data	scale0	265.0 g	8388608
2018-03-23 13:13:57.027455	data	scale0	-88.0 g	8388608
2018-03-23 13:14:01.087314	data	scale0	-44.2 g	8388608
2018-03-23 13:14:05.156797	data	scale0	-88.0 g	8401702
2018-03-23 13:14:09.217842	data	scale0	-88.3 g	8390245
2018-03-23 13:14:13.278536	data	scale0	-88.1 g	8388607
2018-03-23 13:14:17.343062	data	scale0	-88.3 g	8388608
2018-03-23 13:14:21.410867	data	scale0	-88.3 g	8441023
2018-03-23 13:14:25.482765	data	scale0	-88.3 g	8388601
2018-03-23 13:14:29.539550	data	scale0	-88.4 g	8388608
2018-03-23 13:14:33.608611	data	scale0	-88.3 g	8807986
2018-03-23 13:14:37.669323	data	scale0	-87.6 g	8808037
